time,voltage,x
0.0004448890685999629,1.813919413919414,2.7e-05
0.00157737731933949,1.800732600732601,2.7e-05
0.003819227218629706,1.801465201465202,2.7e-05
0.006075620651250446,1.804395604395604,2.7e-05
0.008331298828119671,1.807326007326007,2.7e-05
0.00952291488646928,1.8,2.7e-05
0.01176834106444957,1.805860805860806,2.7e-05
0.01401400566101074,1.794871794871795,2.7e-05
0.01639008522034047,1.798534798534799,2.7e-05
0.01766037940979004,1.800732600732601,2.7e-05
0.01988458633423029,1.804395604395604,2.7e-05
0.02208852767943981,1.821245421245421,2.7e-05
0.02435207366943004,1.802197802197802,2.7e-05
0.02739810943604049,1.804395604395604,2.7e-05
0.02757668495178045,1.792673992673993,2.7e-05
0.02993583679199041,1.815384615384615,2.7e-05
0.03230047225951971,1.782417582417583,2.7e-05
0.03345990180969061,1.801465201465202,2.7e-05
0.03568935394286932,1.805860805860806,2.7e-05
0.03793311119079945,1.797069597069597,2.7e-05
0.04022026062012074,1.806593406593407,2.7e-05
0.04137468338013051,1.805860805860806,2.7e-05
0.04367017745972035,1.810989010989011,2.7e-05
0.0459394454956108,1.8,2.7e-05
0.04817080497742054,1.794871794871795,2.7e-05
0.04935550689697088,1.808058608058608,2.7e-05
0.05159401893616078,1.796336996336996,2.7e-05
0.05381917953491033,1.805860805860806,2.7e-05
0.05614805221557972,1.787545787545788,2.7e-05
0.05885004997253063,1.805128205128205,2.7e-05
0.06053256988525035,1.776556776556776,2.7e-05
0.06171393394470037,1.831501831501831,2.7e-05
0.06415081024169922,1.782417582417583,2.7e-05
0.06536698341369984,1.794871794871795,2.7e-05
0.06761312484741033,1.796336996336996,2.7e-05
0.0698893070220894,1.807326007326007,2.7e-05
0.07227325439452947,1.798534798534799,2.7e-05
0.07351183891296031,1.775824175824176,2.7e-05
0.0757603645324707,1.787545787545788,2.7e-05
0.07800483703612926,1.791208791208791,2.7e-05
0.08024835586548029,1.788278388278388,2.7e-05
0.08137130737305043,1.777289377289377,2.7e-05
0.08360028266906916,1.798534798534799,2.7e-05
0.08581924438476918,1.794139194139194,2.7e-05
0.09052467346191051,1.787545787545788,2.7e-05
0.09072756767272949,1.790476190476191,2.7e-05
0.09191727638244984,1.816117216117216,2.7e-05
0.09430527687072932,1.798534798534799,2.7e-05
0.09556674957275035,1.794871794871795,2.7e-05
0.09787130355834961,1.789010989010989,2.7e-05
0.1000969409942591,1.797802197802198,2.7e-05
0.1013503074645996,1.801465201465202,2.7e-05
0.1036264896392805,1.787545787545788,2.7e-05
0.1058800220489502,1.810989010989011,2.7e-05
0.1081233024597203,1.804395604395604,2.7e-05
0.1092419624328596,1.8,2.7e-05
0.1114857196807897,1.805860805860806,2.7e-05
0.1137218475341797,1.796336996336996,2.7e-05
0.1159589290618896,1.799267399267399,2.7e-05
0.1181893348693794,1.794871794871795,2.7e-05
0.1215257644653303,1.804395604395604,2.7e-05
0.1216406822204608,1.793406593406593,2.7e-05
0.1245579719543493,1.807326007326007,2.7e-05
0.1257569789886492,1.794139194139194,2.7e-05
0.1280605792999303,1.794139194139194,2.7e-05
0.1292908191680908,1.815384615384615,2.7e-05
0.1315567493438703,1.800732600732601,2.7e-05
0.1338055133819598,1.810989010989011,2.7e-05
0.1360867023468,1.802197802197802,2.7e-05
0.1383311748504603,1.805860805860806,2.7e-05
0.1394975185394305,1.819047619047619,2.7e-05
0.1417129039764404,1.802197802197802,2.7e-05
0.1439230442047101,1.817582417582418,2.7e-05
0.1461274623870796,1.796336996336996,2.7e-05
0.1473498344421404,1.803663003663004,2.7e-05
0.1496169567108208,1.790476190476191,2.7e-05
0.1521785259246808,1.837362637362637,2.7e-05
0.1539192199706996,1.782417582417583,2.7e-05
0.1563513278961199,1.788278388278388,2.7e-05
0.1575233936309797,1.770695970695971,2.7e-05
0.1598284244537407,1.780952380952381,2.7e-05
0.1620774269104004,1.778754578754579,2.7e-05
0.16430568695068,1.794871794871795,2.7e-05
0.1654353141784703,1.804395604395604,2.7e-05
0.16772365570068,1.797069597069597,2.7e-05
0.1699738502502406,1.789010989010989,2.7e-05
0.1723520755767805,1.794139194139194,2.7e-05
0.1735525131225604,1.78974358974359,2.7e-05
0.1758177280426008,1.805860805860806,2.7e-05
0.1781139373779297,1.791208791208791,2.7e-05
0.1792311668395996,1.8,2.7e-05
0.1814751625061,1.792673992673993,2.7e-05
0.1847834587097203,1.802197802197802,2.7e-05
0.1859967708587593,1.804395604395604,2.7e-05
0.1873030662536603,1.790476190476191,2.7e-05
0.1898746490478498,1.805128205128205,2.7e-05
0.1921317577362096,1.797802197802198,2.7e-05
0.1932628154754603,1.801465201465202,2.7e-05
0.1955063343048096,1.808791208791209,2.7e-05
0.1977698802947998,1.799267399267399,2.7e-05
0.2000229358673096,1.800732600732601,2.7e-05
0.2013609409332293,1.798534798534799,2.7e-05
0.2036330699920708,1.801465201465202,2.7e-05
0.2059924602508492,1.797069597069597,2.7e-05
0.2082374095916695,1.808791208791209,3.607269589421976e-05
0.2093703746795708,1.807326007326007,4.066686932565947e-05
0.2116265296936,1.805128205128205,4.9815577907547876e-05
0.2157139778137207,1.808058608058608,6.639018003463747e-05
0.2158412933349592,1.791941391941392,6.690644447325941e-05
0.2182290554046595,1.806593406593407,7.658881966589441e-05
0.2194910049438494,1.804395604395604,8.170602504730945e-05
0.2217779159545898,1.80952380952381,9.097944919586182e-05
0.2241415977477992,1.768498168498168,0.0001005641788673257
0.2253663539886492,1.798534798534799,0.0001055305654239726
0.2276597023010307,1.831501831501831,0.0001148217943191744
0.2299287319183296,1.775091575091575,0.000124011364269235
0.2322232723236102,1.811721611721612,0.0001333042529106212
0.2333478927612305,1.78974358974359,0.0001378589656829834
0.2356014251709002,1.805128205128205,0.0001469857719421458
0.2378463745117205,1.799267399267399,0.0001560778167724681
0.2401621341705305,1.797802197802198,0.00016545664339064832
0.2412943840026909,1.808058608058608,0.00017004225521089812
0.2435622215270996,1.792673992673993,0.0001792269971847534
0.2478289604186994,1.783882783882784,0.0001965072896957326
0.2479662895202601,1.797069597069597,0.0001970634725570535
0.2503981590270996,1.792673992673993,0.0002069125440597534
0.2515997886657697,1.805860805860806,0.00021177914409636732
0.2539260387420708,1.787545787545788,0.00022120045690538658
0.2562332153320295,1.797069597069597,0.0002305445220947193
0.2575309276580793,1.793406593406593,0.00023580025701522108
0.2597737312316895,1.796336996336996,0.0002448836114883423
0.2619905471801793,1.806593406593407,0.0002538617160797263
0.2642049789428693,1.794871794871795,0.0002628301647186207
0.2654249668121302,1.794871794871795,0.00026777111558912744
0.2676446437835693,1.792673992673993,0.0002767690305423736
0.2698533535003698,1.802197802197802,0.00028572534844399937
0.2720525264740008,1.796336996336996,0.0002946429948520732
0.2732582092285192,1.800732600732601,0.0002995320384216453
0.2755212783813494,1.798534798534799,0.000308708783836372
0.2784206867218,1.795604395604396,0.00032046588465689904
0.2803909778595006,1.807326007326007,0.0003284554152202751
0.2817578315734899,1.795604395604396,0.00033399800703050146
0.2843697071075404,1.799267399267399,0.0003445891623210764
0.2856545448303205,1.805128205128205,0.0003497991792869497
0.2879140377044695,1.794139194139194,0.0003589518527031018
0.2902646064758301,1.805128205128205,0.0003684716562271119
0.2913935184478795,1.81025641025641,0.0003730437497139122
0.29363965988159,1.808058608058608,0.00038214062252043965
0.2971343994140607,1.797802197802198,0.000396294317626946
0.2972812652587908,1.808058608058608,0.00039688912429810305
0.2996621131897008,1.800732600732601,0.0004065315584182884
0.3019952774047905,1.810989010989011,0.0004159808734894015
0.3043496608734095,1.807326007326007,0.0004255161265373086
0.3055744171142596,1.800732600732601,0.0004304763893127513
0.3101468086242694,1.80952380952381,0.0004490153089714122
0.3103694915771502,1.802930402930403,0.00044991828834534407
0.3117208480834996,1.808791208791209,0.000455398038978591
0.3140697479247994,1.807326007326007,0.0004649228278350614
0.3153538703918493,1.796336996336996,0.00047012994443894866
0.3177492618560809,1.841758241758242,0.0004798432568264079
0.3200132846832293,1.8,0.0004890238693904948
0.3212637901306206,1.812454212454212,0.0004940946689796664
0.3259880542755091,1.813919413919414,0.0005132515600871896
0.3282091617584193,1.791208791208791,0.0005218210524967601
0.3293783664703405,1.787545787545788,0.0005263308420998847
0.3316600322723406,1.792673992673993,0.0005351315530504568
0.3338813781738299,1.792673992673993,0.0005436996015276296
0.3361129760742205,1.80952380952381,0.0005523071934291364
0.3374261856079102,1.805860805860806,0.0005573724302019393
0.3416693210601807,1.805860805860806,0.000573738809803554
0.3418314456939697,1.777289377289377,0.0005743641476767405
0.3454635143279994,1.807326007326007,0.0005883735552651406
0.3477411270141602,1.782417582417583,0.0005975046332092287
0.34997606277466,1.791941391941392,0.0006071684954376299
