time,voltage,x
0.05714750289916992,2.306959706959707,0.028574805041721888
0.05844449996948242,2.327472527472528,0.029232567841666085
0.06265068054199219,2.260805860805861,0.031365702274867464
0.06267309188842773,2.24981684981685,0.031377068029131205
0.0629875659942627,2.306227106227106,0.03153655132566179
0.06431365013122559,2.29010989010989,0.03220906542369298
0.06690049171447754,2.274725274725275,0.033520963655199326
0.0682992935180664,2.258608058608059,0.03423035599844796
0.06978845596313477,2.293040293040293,0.03498557409558977
0.07122182846069336,2.317948717948718,0.03571249871935163
0.0833597183227539,2.26007326007326,0.04186814286368234
0.08338022232055664,2.241025641025641,0.04187854131971087
0.08339929580688477,2.31941391941392,0.041888214302062986
0.08341717720031738,2.275457875457875,0.0418972827230181
0.08343958854675293,2.218315018315018,0.041908648477281846
0.08345985412597656,2.266666666666667,0.04191892602103097
0.08347892761230469,2.263003663003663,0.04192859900338309
0.08490920066833496,2.308424908424908,0.04265395176751273
0.0893394947052002,2.297435897435897,0.044900743743351526
0.08935928344726562,2.226373626373626,0.04491077946254185
0.08936810493469238,2.296703296703297,0.04491525321687971
0.09117722511291504,2.29010989010989,0.04583273559297834
0.09282231330871582,2.464468864468865,0.046667030320848735
0.09417605400085449,2.279120879120879,0.047353570243290496
0.09662842750549316,2.316483516483517,0.04859727394921439
0.09803414344787598,2.282783882783883,0.049310172748565674
0.09966373443603516,2.351648351648352,0.05013660817827497
0.1009619235992432,2.276190476190476,0.05079497553961619
0.1037425994873047,2.273992673992674,0.05220517545427596
0.1039259433746338,2.331135531135531,0.05229815699713571
0.2491300106048584,2.320879120879121,0.6431150431769235
0.2491388320922852,2.265201465201465,0.6431509592328755
0.2491474151611328,2.265201465201465,0.6431859045846121
0.2491562366485596,2.306227106227106,0.6432218206405641
0.249164342880249,2.372893772893773,0.6432548245838708
0.2491805553436279,2.307692307692307,0.643320832470485
0.2491979598999023,2.227838827838828,0.6433916938781736
0.2492055892944336,2.276190476190476,0.643422756413051
0.2492141723632812,2.334065934065934,0.6434577017647877
0.2492218017578125,2.281318681318681,0.6434887642996652
0.249229907989502,2.23003663003663,0.6435217682429725
0.2492380142211914,2.252014652014652,0.6435547721862793
0.2492492198944092,2.271794871794872,0.6436003952843803
0.2492601871490479,2.245421245421245,0.6436450476782665
0.2492685317993164,2.224175824175824,0.6436790223257882
0.2492766380310059,2.32014652014652,0.6437120262690954
0.2492876052856445,2.340659340659341,0.6437566786629811
0.2492959499359131,2.332600732600733,0.6437906533105033
0.2493062019348145,2.27032967032967,0.6438323935917448
0.2493171691894531,2.305494505494505,0.6438770459856304
0.2493247985839844,2.275457875457875,0.643908108520508
0.249333381652832,2.323076923076923,0.6439430538722446
0.2493443489074707,2.257142857142857,0.6439877062661307
0.2493531703948975,2.222710622710623,0.6440236223220827
0.2493605613708496,2.31062271062271,0.6440537141527448
0.2493717670440674,2.317948717948718,0.6440993372508459
0.2493841648101807,2.251282051282051,0.6441498138700213
0.2493927478790283,2.23956043956044,0.644184759221758
0.2494015693664551,2.307692307692307,0.6442206752777101
0.2494099140167236,2.315750915750916,0.6442546499252318
0.2494184970855713,2.246886446886447,0.6442895952769688
0.2494590282440186,2.228571428571429,0.6444546149935043
0.249467134475708,2.285714285714286,0.6444876189368112
0.2494790554046631,2.318681318681319,0.6445361541475569
0.2494874000549316,2.186813186813187,0.6445701287950787
0.249495267868042,2.241025641025641,0.644602162034171
0.2495038509368896,2.30989010989011,0.6446371073859076
0.2495169639587402,2.282051282051282,0.644690496117728
0.2495274543762207,2.218315018315018,0.6447332071031843
0.2495386600494385,2.241025641025641,0.6447788302012853
0.2495462894439697,2.292307692307692,0.6448098927361623
0.2495548725128174,2.313553113553114,0.6448448380878995
0.2495651245117188,2.326739926739927,0.6448865783691409
0.2495729923248291,2.231501831501832,0.6449186116082327
0.2495815753936768,2.221245421245421,0.6449535569599699
0.2495930194854736,2.292307692307692,0.6450001507622853
0.2496030330657959,2.313553113553114,0.6450409203393118
0.2496116161346436,2.26007326007326,0.645075865691049
0.2496201992034912,2.306959706959707,0.6451108110427857
0.2496302127838135,2.327472527472528,0.6451515806198121
0.249638557434082,2.340659340659341,0.6451855552673339
0.249657154083252,2.206593406593407,0.6452612701960975
0.2496678829193115,2.299633699633699,0.6453049518857682
0.2496764659881592,2.276923076923077,0.6453398972375053
0.2496843338012695,2.247619047619048,0.6453719304765972
0.2496926784515381,2.244688644688645,0.6454059051241194
0.2497014999389648,2.256410256410256,0.6454418211800709
0.249708890914917,2.271794871794872,0.6454719130107335
0.2497198581695557,2.306227106227106,0.6455165654046195
0.2497308254241943,2.292307692307692,0.6455612177985054
0.2497386932373047,2.241758241758242,0.6455932510375977
0.2497467994689941,2.284981684981685,0.6456262549809045
0.2497556209564209,2.277655677655678,0.6456621710368565
0.249763011932373,2.24029304029304,0.6456922628675186
0.2497715950012207,2.277655677655678,0.6457272082192557
0.2497823238372803,2.246153846153846,0.645770889908927
0.24979567527771,2.314285714285715,0.6458252493449621
0.2498042583465576,2.328205128205128,0.6458601946966988
0.2498126029968262,2.227838827838828,0.645894169344221
0.2498202323913574,2.357509157509158,0.6459252318790979
0.2498290538787842,2.302564102564102,0.64596114793505
0.249840259552002,2.282051282051282,0.6460067710331511
0.2498502731323242,2.282783882783883,0.646047540610177
0.2498586177825928,2.261538461538461,0.6460815152576993
0.249866247177124,2.311355311355311,0.6461125777925762
0.2498772144317627,2.358974358974359,0.6461572301864624
0.2498855590820312,2.290842490842491,0.6461912048339842
0.2498931884765625,2.254945054945055,0.6462222673688616
0.2499043941497803,2.283516483516483,0.6462678904669626
0.249915599822998,2.286446886446886,0.6463135135650633
0.2499241828918457,2.491575091575092,0.6463484589168004
0.2499315738677979,2.284249084249084,0.6463785507474629
0.2499468326568604,2.254945054945055,0.6464406758172173
0.249955415725708,2.312087912087912,0.646475621168954
0.2499663829803467,2.31062271062271,0.6465202735628401
0.249974250793457,2.238095238095238,0.6465523068019321
0.2500114440917969,2.284249084249084,0.6467037366594587
